"title","authors","pages","date","article_url","issue_url"
"Heredity in Uterine Cancer. By D. P. Murphy.","H. 0. HARTLEY,","p. 172-173","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02508.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"Opera ex Domo Biologiae Hereditariae Humanae Universitatis Hafniensis. Vol. XXVIII. Determination of Individual Normal Weights of School Children. By Johs. Døssing.","M. N. KARN,","p. 173-174","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02509.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"STUDIES ON LINKAGE IN MAN: RED HAIR VERSUS BLOOD GROUPS, P.T.C. AND EYE COLOUR","MOGENS HAUGE,, HANS FR. HELWEG-LARSEN,","p. 175-182","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02510.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"PHYSICO-CHEMICAL STUDY OF HUMAN ISOHAEMAGGLUTINATION","S. FILITTI-WURMSER,, Y. JACQUOT-ARMAND,, G. AUBEL-LESURE,, R. WURMSER,","p. 183-202","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02511.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"THE RELATIVE AETIOLOGICAL EFFECTS OF MATERNAL AGE AND PARITY IN BINOVULAR TWINNING","NORMA McARTHUR,","p. 203-210","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02512.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"GENETICS OF DERMAL RIDGES: BILATERAL ASYMMETRY IN FINGER RIDGE-COUNTS","SARAH B. HOLT,","p. 211-231","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02513.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"SIB CORRELATIONS WITH RESPECT TO THE NUMBER OF PHALANGES ON THE FIFTH TOE","P. VENNING,","p. 232-254","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02514.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"SEX-LINKAGE AND THE SEX CHROMOSOMES IN MAN","LEO SACHS,","p. 255-261","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02515.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"A Statistical Primer. By F. N. David, D.Sc","M. N. KARN,","p. 262","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02516.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"Textbook. of Genetics. By William Hovanitz.","H. KALMUS,","p. 263","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02517.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"The Design and Analysis of Experiment. By M. H. Quenouille.","I. J. GOOD,","p. 263-266","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02518.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"AN INVESTIGATION OF DEXTROCARDIA WITH AND WITHOUT TRANSPOSITION OF ABDOMINAL VISCERA, WITH A REPORT OF A CASE IN ONE MONOZYGOTIC TWIN","C. R. LOWE,, THOMAS McKEOWN,","p. 267-277","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02519.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"THE SEPARATION OF THE SEXES OF PARENTS IN THE DETECTION OF LINKAGE IN MAN","C. A. B. SMITH,","p. 278-301","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02520.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"SOME MORE EXACT TESTS OF SIGNIFICANCE FOR O-A MATERNAL-FOETAL INCOMPATIBILITY","J. H. BENNETT,, JANE BRANDT,","p. 302-310","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02521.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"ON THE THEORY OF RANDOM MATING","J. H. BENNETT,","p. 311-317","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02522.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"NOTE ON THE INHERITANCE OF THE DUFFY BLOOD-GROUP SYSTEM AND ITS POSSIBLE INTERACTION WITH THE RHESUS GROUPS","J. MOHR,","p. 318-324","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02523.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"DATA ON LINKAGE IN MAN: ELLIPTOCYTOSIS AND BLOOD GROUPS. III. FAMILY 4","H. B. GOODALL,, D. W. W. HENDRY,, SYLVIA D. LAWLER,, S. A. STEPHEN,","p. 325-327","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02524.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"DATA ON LINKAGE IN MAN: ELLIPTOCYTOSIS AND BLOOD GROUPS. IV. FAMILIES 5, 6 AND 7","SYLVIA D. LAWLER,, M. SANDLER R.A.M.C.,","p. 328-334","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02525.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"ß-AMINOISOBUTYRIC ACID EXCRETION IN URINE. A FAMILY STUDY IN AN ITALIAN POPULATION","CARLA CALCHI-NOVATI,, R. CEPPELLINI,, IDA BIANCHO,, E. SILVESTRONI,, H. HARRIS,","p. 335-336","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02526.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"DISTANCE, SIZE AND SHAPE","L. S. PENROSE,","p. 337-343","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02527.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"DISCRIMINATION BETWEEN ELECTRO-ENCEPHALOGRAPH RECORDINGS OF NORMAL FEMALES AND NORMAL MALES","SHEILA MAYNARD SMITH,","p. 344-350","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02528.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"A TEST FOR SKEWNESS WITH ORDERED VARIABLES","FLORENCE N. DAVID,, N. L. JOHNSON,","p. 351-353","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02529.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"ERRATA","","p. 353","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02530.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"FAMILIAL INTESTINAL POLYPOSIS","C. E. DUKES M.Sc., M.D., F.R.C.S.,","p. 1-29","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02531.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"AN A4cDue/cde BLOOD IN AN ENGLISH FAMILY","I. DUNSFORD,, P. ASPINALL,","p. 30-34","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02532.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"A SIMPLIFIED HETEROGENEITY TEST","C. A. B. SMITH,","p. 35-36","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02533.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"THE CHROMOSOME COMPLEMENT IN A MONGOLIAN IMBECILE","URSULA MITTWOCH,","p. 37","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02534.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"ALBINISM IN SOUTH-WESTERN NIGERIA","N. A. BARNICOT,","p. 38-73","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02535.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"THE BLOOD GROUPS OF THE NORTHERN SUDANESE","PATRICIA J. BROOKS,, KATHLEEN E. GARNER,, ELIZABETH W. IKIN,, A. E. MOURANT,, A. DRYSDALE,","p. 75-78","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02536.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"THE FERTILITY OF THE PARENTS OF ABNORMALS","ROBERT S. KROOTH,","p. 79-89","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02537.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"TWO RARE CASES OF CONGENITAL ABSENCE OF FOREARM AND APLASIA OF RADIUS","A. BIRCH-JENSEN,","p. 90-91","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02538.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"A PEDIGREE OF HUNTINGTON'S CHOREA","STEPHANIE M. LEESE,, D. A. POND,, J. SHIELDS,","p. 92-112","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02539.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"TASTE-DEFICIENCY IN LAPPISH AND FINNISH POPULATIONS","A. C. ALLISON,, H. R. NEVANLINNA,","p. 113-114","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02540.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"RED HAIR COLOUR AS A GENETICAL CHARACTER","T. E. REED,","p. 115-139","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02541.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"GENETICS OF DERMAL RIDGES: INHERITANCE OF TOTAL FINGER RIDGE-COUNT","SARAH B. HOLT,","p. 140-161","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02542.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"REVIEWS","","p. 162-163","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02543.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"URINARY AMINO-ACIDS IN MICE OF DIFFERENT GENOTYPES","H. HARRIS,, A. G. SEARLE,","p. 165-167","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02544.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"THE ABO, MNS AND RH BLOOD GROUPS OF THE NIGERIANS","J. N. M. CHALMERS,, ELIZABETH W. IKIN,, A. E. MOURANT,","p. 168-176","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02545.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"HEREDITY AND RHEUMATIC FEVER: A STUDY OF 462 FAMILIES ASCERTAINED BY AN AFFECTED CHILD AND 51 FAMILIES ASCERTAINED BY AN AFFECTED MOTHER","A. C. STEVENSON,, E. A. CHEESEMAN,","p. 177-210","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02546.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"RED HAIR IN AFRICAN NEGROES: A PRELIMINARY STUDY","N. A. BARNICOT,","p. 211-232","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02547.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"TWIN DATA: A FURTHER STUDY OF BIRTH WEIGHT, GESTATION TIME, MATERNAL AGE, ORDER OF BIRTH, AND SURVIVAL","MARY N. KARN,","p. 233-248","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02548.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"STATISTICS OF TWIN BIRTHS IN ITALY, 1949 AND 1950","NORMA McARTHUR,","p. 249-251","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02549.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"Heredity, Race and Society (revised and enlarged edition, 1952). By L. C. Dunn and Th. Dobzhansky","L. S. PENROSE,","p. 252-253","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02550.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"QUANTITATIVE ASPECTS OF THE BLOOD-GROUP ANTIGEN Fya","R. R. RACE,, RUTH SANGER,, D. LEHANE,","p. 255-266","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02551.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"DATA ON LINKAGE IN MAN: ELLIPTOCYTOSIS AND BLOOD GROUPS. I. FAMILIES 1 AND 2","J. N. M. CHALMERS,, SYLVIA D. LAWLER,","p. 267-271","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02552.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"DATA ON LINKAGE IN MAN: ELLIPTOCYTOSIS AND BLOOD GROUPS. II. FAMILY 3","H. B. GOODALL,, D. W. W. HENDRY,, SYLVIA D. LAWLER,, S. A. STEPHEN,","p. 272-278","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02553.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"HEREDITARY ‘SPLIT-HAND‘ IN THE DOMESTIC CAT","A. G. SEARLE,","p. 279-282","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02554.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"HOMOZYGOUS Du (Du/Du) CELL IN A FAMILY OF RARE RHESUS GENOTYPES","I. DUNSFORD,","p. 283-285","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02555.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"THE LINEAR FUNCTION MAXIMIZING INTRACLASS CORRELATION","C. A. B. SMITH,","p. 286-292","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02556.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"GENETICS OF DERMAL RIDGES: MAXIMIZATION OF INTRACLASS CORRELATION FOR RIDGE-COUNTS","SARAH B. HOLT,","p. 293-301","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02557.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"THE SAMPLING VARIANCES OF SOME STATISTICS USED IN UNIVARIATE DISCRIMINATION","ROBERT S. KROOTH,","p. 302-306","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02558.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"THE BLOOD TYPING OF CASES OF MONGOLISM, THEIR PARENTS AND SIBS","HELEN LANG-BROWN,, SYLVIA D. LAWLER,, L. S. PENROSE,","p. 307-336","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02559.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
"REVIEWS","","p. 337-339","January 1953","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1953.tb02560.x","https://onlinelibrary.wiley.com/toc/20501439/1953/18/1"
